stem,z_m,m_chi_GeV,dom4,dom5,mean_znorm2II_bg,mean_znorm2II_sig,shift_over_d_II,sic_S,sic_shellII,ratio_shellII_over_S
eval_signal_neg_91_5GeV,0.33,5.0,comb4,shellII,503.85400390625,1275.1778564453125,1.5304044,26.61891122104264,30.81412242004048,1.1576026594086035
eval_signal_neg_58_5GeV,0.66,5.0,raw,shellII,503.85400390625,966.2052001953125,0.91736346,20.91098774792214,30.835028614469817,1.4745849878628425
eval_signal_neg_24_5GeV,1.0,5.0,S,shellII,503.85400390625,657.853515625,0.3055546,0.07348469228349533,12.48389277815825,169.88426283390908
eval_signal_neg_20_5GeV,1.04,5.0,S,shellII,503.85400390625,645.9544677734375,0.28194538,1.0324599265831094,10.834554854563788,10.493922888048909
eval_signal_neg_91_0.5GeV,0.33,0.5,S,shellII,503.85400390625,604.1900634765625,0.19907948,0.08022078907614907,5.402803908061583,67.34917432603419
eval_signal_neg_58_0.5GeV,0.66,0.5,comb4,shellII,503.85400390625,563.4003295898438,0.11814747,0.01990210416011332,1.3264176281013198,66.64710512166104
eval_signal_neg_8_0.5GeV,1.16,0.5,comb4,L,503.85400390625,502.33062744140625,-0.0030225723,0.9963299528770576,0.03988258629596597,0.040029496434187094
eval_signal_neg_8_0.05GeV,1.16,0.05,comb4,L,503.85400390625,499.0505676269531,-0.009530627,0.8710997897772677,0.02894703844062046,0.03323045049525492
eval_signal_neg_8_low,1.16,0.005,comb4,L,503.85400390625,498.492431640625,-0.0106380405,0.879060631441313,0.02701723587791243,0.03073421208001866
