raw_asym,latent_asym,kind
0.4738169965116724,-8.197134,signal
-0.6989310392047873,29.277315,signal
0.3022376697232975,0.054466248,signal
-0.6947807674159939,31.258448,signal
-0.8215246288449997,4.4685473,signal
-0.3476899057621563,14.816652,signal
0.7127407946639989,-3.3220162,signal
-0.4622840510937654,23.37424,signal
0.34732395145589756,-9.23224,signal
-0.7004020565921548,16.259106,signal
0.49722312690115544,-0.20036936,signal
0.07652594986660913,4.0790234,signal
-0.6119490870949045,13.662565,signal
0.4035365508678506,-12.854193,signal
0.6533195868310567,-15.934141,signal
-0.11765537004603402,3.3863869,signal
-0.750223275541082,24.68197,signal
-0.04411181234196066,7.8944817,signal
-0.09954826458680914,0.4815941,signal
-0.5902193026195711,34.37851,signal
-0.5221256191169912,20.899427,signal
-0.17067949394343734,9.269173,signal
-0.011671639678021843,-2.1767845,signal
-0.5912804933951193,15.209917,signal
-0.7943206674463982,13.545046,signal
0.037604452866895684,12.488047,signal
0.6729761747765403,-18.211914,signal
0.14568434447490258,-6.748291,signal
-0.45202509007937003,29.836311,signal
0.27703558200813627,-4.4837875,signal
0.2366737945450138,-3.536852,signal
-0.19333254238458722,8.3668785,signal
0.1890733167652256,-2.1331444,signal
0.608956617889202,-11.383503,signal
0.0494480307839365,-11.095387,signal
0.43756947939909646,-8.076625,signal
-0.37199824902568956,15.946772,signal
0.7744766418444665,-4.0069647,signal
0.7174514339907504,-9.754068,signal
0.06784844406781616,0.9169054,signal
-0.6275035497476757,28.7526,signal
-0.3125347366566039,17.564472,signal
-0.6709580084500311,26.972643,signal
-0.7301254200240072,31.844463,signal
-0.3908733243043765,13.974515,signal
0.5914733000498957,-16.314077,signal
0.32065432275861894,6.8085785,signal
-0.36688337060266796,20.194803,signal
-0.5062284752870944,29.255909,signal
0.43660067385294915,5.4219704,signal
-0.2770527859513058,-3.0566616,signal
-0.16222256738256827,13.236027,signal
-0.7379637297284725,26.50838,signal
0.5184124921321782,4.5547924,signal
0.26371722155195704,2.235239,signal
-0.2333455591010605,2.4753494,signal
